id	year	name	position	teams	toi	xgoalsfor	xgoalsagainst	fenwickfor	fenwickagainst	ofaceoffs	nfaceoffs	dfaceoffs	attempts	shots	goals	xgoals	shotsx
8468493	20092010	Ron Hainsey 	Defense	ATL	88150	43.299641679	54.0278709894	769	909	327	505	469	120	90	4	3.86929503735	4.26721049566
8458172	20092010	Darryl Sydor 	Defense	STL	41124	22.9333160846	25.4466043012	378	436	197	197	171	35	23	0	1.15480677597	1.13933696412
8475166	20092010	John Tavares 	Center	NYI	88342	47.1038058139	49.1094744196	709	762	324	297	251	232	169	19	23.2206540601	22.9311427902
8472215	20092010	Ryan Vesce 	Right Wing	S.J	5814	4.0085380096	3.64212306961	59	53	20	33	28	23	19	2	1.87826382555	2.22307844087
8470144	20092010	Frans Nielsen 	Center	NYI	69516	36.7908168044	33.6609182451	604	555	258	274	316	167	119	10	13.5610818565	13.0234031342
8474220	20092010	Jerome Samson 	Right Wing	CAR	3548	2.90996450931	2.01277641486	45	35	13	12	16	20	17	0	1.61630716641	1.82253979705
8467436	20092010	Jay Leach 	Defense	MTL,S.J	27807	18.2045944054	17.2101853499	293	284	123	139	130	30	25	0	1.04149398115	1.24068888836
8470816	20092010	Jay Rosehill 	Left Wing	TOR	5547	2.96724133659	3.61467515677	44	72	24	37	21	6	6	1	0.786552116275	0.964609824121
8467439	20092010	Jaroslav Spacek 	Defense	MTL	91601	45.6935997512	49.6385769034	816	881	292	440	359	137	82	3	4.2351818569	3.8365024291
8474091	20092010	Brandon Sutter 	Center	CAR	64077	33.8316225531	43.9616517909	539	672	225	310	278	181	137	18	15.6307757795	15.6375044417
8474096	20092010	Nick Spaling 	Center	NSH	15681	6.91310457233	8.16459521186	133	147	54	86	51	32	20	0	2.14731055498	1.94572924729
8474094	20092010	Matt Halischuk 	Right Wing	N.J	13568	6.632347106	5.86341137532	111	111	54	49	36	27	22	1	2.01322634518	2.12928793579
8471223	20092010	Boris Valabik 	Defense	ATL	15670	10.1821544301	8.99827252049	167	153	56	77	51	26	21	0	0.61360615585	0.710830148309
8468660	20092010	Darcy Hordichuk 	Left Wing	VAN	20238	7.05912115797	14.6580718402	137	224	72	101	109	21	16	1	1.36000714451	1.37731625326
8471221	20092010	Alexandre Picard 	Left Wing	CBJ	3898	2.63613638096	2.08558886871	34	33	17	19	6	13	12	0	1.81137592159	2.04319696501
8471220	20092010	Rostislav Olesz 	Left Wing	FLA	66344	37.3547553513	38.00465512	632	645	236	337	301	219	163	13	17.324786975	16.8575415239
8471226	20092010	Drew Stafford 	Right Wing	BUF	61600	34.1239192272	33.7014310667	570	558	222	280	225	215	168	11	14.8874412114	16.5981652588
8471634	20092010	Ryan Shannon 	Right Wing	OTT	50112	27.5617185263	20.9740975518	477	349	224	219	156	133	100	5	9.46530393232	9.77116237953
8470085	20092010	Paul Ranger 	Defense	T.B	8218	3.1051351605	3.97394724656	70	77	24	62	29	12	9	1	0.417144723237	0.511965723708
8471229	20092010	Petteri Nokelainen 	Center	ANA,PHX	41538	21.2086114986	28.7541640745	357	464	156	186	143	97	80	4	7.53961819969	8.62181932852
8470729	20092010	Tyson Strachan 	Defense	STL	6208	3.56199166086	5.44998170063	57	87	23	22	20	9	6	0	0.267656740732	0.269042698666
8471702	20092010	Matt Niskanen 	Defense	DAL	80234	37.5627216296	34.6993527692	682	635	296	337	236	145	97	3	4.82016297337	4.61240876373
8470324	20092010	Josh Gorges 	Defense	MTL	87824	44.8247739132	49.2020035181	731	890	318	497	374	78	42	2	2.07446649112	1.47572424356
8473514	20092010	Jesse Joensuu 	Left Wing	NYI	7364	6.29338635691	4.5272173034	93	68	27	46	24	17	12	1	1.83946370706	1.66233008355
8470318	20092010	Jonathan Ericsson 	Defense	DET	55031	33.3813254759	31.8872080185	592	552	270	286	220	81	48	3	2.01975088753	1.80301354825
8473512	20092010	Claude Giroux 	Right Wing	PHI	77320	44.8447123058	39.0789813036	680	640	262	338	264	188	129	16	16.1108716913	14.6418757346
8470649	20092010	Patrick O'Sullivan 	Center	EDM	69775	35.1955091236	41.1502719913	601	723	239	284	248	230	162	9	14.5389527772	14.2017358169
8470647	20092010	BJ Crombeen 	Right Wing	STL	49556	28.8186050234	30.8109215358	476	546	218	299	254	142	102	6	8.92535310052	8.8017737465
8470644	20092010	Colin McDonald 	Right Wing	EDM	803	0.631148423068	0.186637778766	10	7	5	3	3	4	3	1	0.257307401858	0.307377539575
8470317	20092010	Nate Guenin 	Defense	PIT	1541	0.868156806566	1.02004913986	17	17	5	10	7	3	1	0	0.0753818759695	0.0670320987701
8470642	20092010	Shea Weber 	Defense	NSH	102550	51.9129913999	50.6815996077	951	857	354	493	456	304	186	13	9.70342427026	8.8475708561
8470867	20092010	Troy Bodie 	Right Wing	ANA	27937	13.5299275573	22.1297774836	250	367	110	183	144	80	51	4	5.72287197877	4.85182737932
8470640	20092010	Matt Carle 	Defense	PHI	103058	63.3588974699	53.0023801289	954	853	357	498	366	163	116	6	6.98463141453	6.37241271138
8471811	20092010	Cal O'Reilly 	Center	NSH	24664	11.7471381165	13.0384247676	206	229	88	96	69	28	22	2	2.92223992757	3.1528601516
8466285	20092010	Brian Campbell 	Defense	CHI	92183	53.63055827	35.8968625264	903	616	371	419	263	154	111	6	5.89407559205	6.25124004297
8465122	20092010	Brett Clark 	Defense	COL	66058	31.2476359503	33.3677685764	535	571	248	271	226	95	70	3	3.45637747087	3.76526785735
8470798	20092010	Dylan Reese 	Defense	NYI	15684	11.7892148811	11.365933775	179	169	57	78	77	20	16	2	0.809549973346	0.843555791304
8469534	20092010	Aaron Johnson 	Defense	CGY,EDM	35833	19.8445920385	24.278591021	346	391	122	177	151	46	29	2	1.3408389017	1.36205506604
8467502	20092010	Ales Kotalik 	Right Wing	NYR,CGY	60233	31.3967589382	31.199588893	501	486	204	250	197	227	160	11	14.3610599143	13.653488161
8469531	20092010	Jay Harrison 	Defense	CAR	29936	17.5456358399	19.6240746938	290	328	144	197	124	39	26	1	0.867516338825	0.803898369893
8470920	20092010	David Clarkson 	Right Wing	N.J	39864	17.010234328	17.6745576747	283	319	110	189	101	135	94	8	10.491075851	10.3801976331
8468001	20092010	Derek MacKenzie 	Center	CBJ	8606	5.67971024569	3.90898087714	91	76	33	32	36	19	13	1	1.36120934039	1.25647242554
8458517	20092010	Scott Niedermayer 	Defense	ANA	108834	58.2505995631	62.0195563361	945	996	333	477	395	174	133	9	8.19761191588	8.50632209517
8458519	20092010	Aaron Ward 	Defense	CAR,ANA	69897	40.7662129207	54.2558574155	673	777	269	359	273	57	36	1	1.27445900999	1.18732999824
8459670	20092010	Kimmo Timonen 	Defense	PHI	94695	54.3644234799	42.2962516099	848	736	388	474	352	125	88	4	4.95290882327	5.05347269308
8471681	20092010	Jack Skille 	Right Wing	CHI	2758	1.68160627503	0.772601770237	32	13	17	15	8	11	9	1	0.910373563878	1.03962026164
8471680	20092010	Gilbert Brule 	Center	EDM	55125	31.0323453909	33.3401434459	513	573	200	263	223	150	113	17	11.7302416321	12.1233784109
8471683	20092010	Brian Lee 	Defense	OTT	20481	12.2171754967	10.7919440242	204	179	116	106	61	27	17	2	0.520993502811	0.427869901992
8471682	20092010	Devin Setoguchi 	Right Wing	S.J	63799	39.9187785313	36.1401384976	628	612	243	294	214	233	161	20	16.7582174856	17.1248663636
8465059	20092010	Matt Bradley 	Right Wing	WSH	44941	26.6198855489	25.5083141662	451	418	200	282	205	115	83	9	7.48959851544	7.81314738095
8465058	20092010	Michal Rozsival 	Defense	NYR	96151	58.6450935882	59.6137649762	863	883	345	429	351	110	70	3	4.03589325398	3.39587560203
8471686	20092010	Marc Staal 	Defense	NYR	96443	59.6505178437	63.3892157031	900	964	378	543	466	92	66	7	3.92728864495	4.13796602841
8470039	20092010	Tomas Fleischmann 	Right Wing,Left Wing	WSH	61514	32.5800694739	34.8302344382	564	567	221	320	222	168	109	20	13.3087616237	12.0137907658
8474001	20092010	TJ Galiardi 	Left Wing	COL	63681	33.0883814497	38.3750454225	531	682	239	318	252	159	103	10	11.5220735902	10.9642308559
8465056	20092010	Trent Whitfield 	Center	BOS	9611	4.53563799057	4.69449795783	85	76	51	56	48	16	15	0	0.958867682144	1.25392359495
8465050	20092010	Eric Belanger 	Center	MIN,WSH	63765	32.0172918383	30.4649688937	576	551	231	313	302	182	142	14	11.9037283845	13.0006048605
8472368	20092010	Chris Conner 	Right Wing	PIT	4605	2.96762503684	3.52189782448	53	55	19	24	14	14	11	2	0.989259019494	1.14025799558
8460533	20092010	Dave Scatchard 	Center	NSH	9567	6.4912573453	5.3947332073	111	103	32	45	66	28	23	2	1.94617615175	2.18784259632
8468568	20092010	Kurt Sauer 	Defense	PHX	834	0.643629002385	0.320422880352	9	8	2	4	4	2	2	0	0.0244759330526	0.0277918828651
8468252	20092010	Eric Godard 	Right Wing	PIT	11299	5.66065246798	6.1907642046	100	108	38	68	46	22	15	1	1.6819640575	1.56229658797
8466216	20092010	Adam Mair 	Center	BUF	37940	23.0878097294	21.7693773145	380	381	161	218	164	84	65	6	6.19931384269	6.26475572586
8466215	20092010	Joe Corvo 	Defense	CAR,WSH	64791	37.0392227191	32.3512100913	602	524	235	308	203	122	79	6	4.1307069622	3.94761735294
8474141	20092010	Patrick Kane 	Right Wing	CHI	93810	55.9852900086	40.0082076481	954	649	385	395	188	327	233	28	24.9585580099	24.8488630187
8473422	20092010	Nick Foligno 	Left Wing	OTT	52234	28.8840602683	25.6112009268	460	435	196	245	174	112	75	7	9.07581032254	8.03842721693
8468090	20092010	Garnet Exelby 	Defense	TOR	26680	16.0640658978	16.8666982818	297	291	92	129	104	28	14	1	0.514966195449	0.359431603923
8469485	20092010	Derek Roy 	Center	BUF	84779	47.017673213	44.7632146515	779	742	293	321	269	257	178	19	18.8754295064	18.1014079787
8473564	20092010	Michael Frolik 	Center,Right Wing	FLA	84503	40.4884201288	47.00806739	759	795	281	398	355	262	205	20	16.6923340904	17.7605001153
8468095	20092010	George Parros 	Right Wing	ANA	20524	10.2004521489	14.6691338038	173	246	111	131	66	30	23	4	1.88600950874	2.02651002444
8467343	20092010	Martin Skoula 	Defense	PIT,N.J	51282	28.7569838883	27.4469167395	500	483	204	267	176	48	32	3	1.0383931892	1.0545394104
8459596	20092010	Andrew Brunette 	Left Wing	MIN	83643	38.7815538608	35.2903502472	698	674	353	394	309	151	111	22	15.8521835208	15.8186307587
8467346	20092010	Simon Gagne 	Left Wing	PHI	59675	36.2293825662	28.8595775589	547	494	221	290	196	219	166	14	18.4883293202	19.5888562957
8467344	20092010	Robyn Regehr 	Defense	CGY	88569	45.9969216762	53.2975581484	842	884	383	485	356	116	72	2	2.1869646851	1.87835211121
8474134	20092010	Yannick Weber 	Defense	MTL	4163	2.00452121906	3.39250954799	38	48	16	14	17	4	1	0	0.10794152692	0.026226690039
8470268	20092010	Denis Grebeshkov 	Defense	EDM,NSH	59671	29.5856781872	37.9998547882	516	650	213	246	233	64	41	6	2.53274783492	2.19631554186
8471457	20092010	Gregory Stewart 	Left Wing	MTL	1258	0.677021946758	1.04552743305	14	19	7	11	5	4	4	0	0.343994923867	0.414856305346
8471450	20092010	Brandon Yip 	Right Wing	COL	28101	13.664510699	17.3889342882	222	296	87	117	99	86	62	9	7.07375039998	6.96025636792
8458541	20092010	Steve Staios 	Defense	EDM,CGY	58567	31.8150069704	37.6225636313	550	661	246	288	239	78	55	1	1.99249577988	1.92734494805
8471352	20092010	Jake Dowell 	Center	CHI	1177	0.924151479267	0.45336423628	19	8	4	10	3	4	4	1	0.25700459443	0.34949798882
8474138	20092010	Dustin Jeffrey 	Center	PIT	515	0.227984599769	0.492520726286	4	9	2	2	1	0	0	0	0	0
8468695	20092010	Matthew Lombardi 	Center	PHX	80276	40.9583769189	37.5516207702	705	683	274	294	198	208	154	16	16.0244839471	16.4717676453
8467967	20092010	Chris Kelly 	Center	OTT	58533	34.3355804887	33.0715763737	572	532	271	333	219	128	95	12	9.65087816864	9.72390810028
8471429	20092010	Tyler Eckford 	Defense	N.J	1328	0.19352459535	0.337425828911	3	9	11	1	4	1	1	0	0.0418485365808	0.052696544677
8457981	20092010	Teemu Selanne 	Right Wing	ANA	56096	29.8528493484	32.3980873441	464	503	192	212	186	205	154	21	18.892835699	19.1991194077
8467519	20092010	Karlis Skrastins 	Defense	DAL	77186	44.7197639672	52.281203704	748	918	339	391	302	74	49	2	2.13451721892	2.31116526946
8469623	20092010	Marek Zidlicky 	Defense	MIN	99984	42.8078086935	44.4445464285	790	819	349	456	423	138	96	5	5.94035598822	5.62235720456
8471859	20092010	Sergei Kostitsyn 	Left Wing	MTL	34913	18.0366134029	23.7264179094	301	385	124	220	150	69	52	7	5.03512525931	5.29232138023
8470699	20092010	Jan Hejda 	Defense	CBJ	63886	34.1139509194	40.5070133209	561	695	216	341	312	79	57	3	1.51909863949	1.64086093009
8469664	20092010	David Moss 	Right Wing	CGY	50260	24.0258756215	24.2504432146	466	440	224	283	191	173	123	8	12.5223380309	12.3473062627
8469665	20092010	Johnny Oduya 	Defense	N.J,ATL	75374	38.1690801065	42.8177223643	707	734	334	362	265	88	56	3	2.52994927205	2.1081153471
8471851	20092010	Matt D'Agostini 	Right Wing	MTL,STL	27499	14.4805547409	15.5237623658	256	286	117	129	125	63	50	2	3.37219745666	3.67994326353
8470697	20092010	Philippe Dupuis 	Center	COL	1891	1.03091999982	0.746714184061	14	19	6	7	12	6	4	0	0.567580088973	0.378201387823
8466392	20092010	Todd White 	Center	ATL	55589	25.9060364142	31.0283262655	470	489	184	274	232	110	85	7	9.09091367573	9.7592822928
8460580	20092010	Brad Lukowich 	Defense	VAN	7827	4.79736555181	4.62838778738	82	86	25	32	50	4	1	1	0.173223766498	0.161905035377
8457261	20092010	Brad May 	Left Wing	DET	16739	10.2155639688	10.4372520112	168	195	93	69	50	34	26	0	2.66331008449	2.77823329717
8468598	20092010	Lubomir Visnovsky 	Defense	EDM,ANA	94827	50.521772461	49.7178805135	850	813	301	419	308	165	111	13	6.36553080194	6.45280996989
8466260	20092010	Kyle Calder 	Left Wing	ANA	11843	7.4588078279	6.26580845006	113	102	54	47	31	28	20	0	2.74571316876	2.65839836001
8470105	20092010	Scottie Upshall 	Right Wing	PHX	43984	24.8178652581	23.1342452988	415	417	171	211	136	150	112	18	11.6228270363	12.36193748
8470104	20092010	Tom Gilbert 	Defense	EDM	97272	47.8165757023	53.0961708985	859	947	377	465	379	121	86	4	4.58795935661	4.95430045016
8470101	20092010	Tim Conboy 	Right Wing	CAR	3072	0.954814506695	2.48661654256	17	37	12	12	8	8	5	0	0.566235253587	0.530150834471
8472394	20092010	Peter Harrold 	Defense	L.A	21169	9.54182044324	10.5509373387	182	187	101	101	67	35	22	1	1.76747774705	1.51622859109
8475602	20092010	Casey Wellman 	Center	MIN	8631	3.52845994662	5.0544323409	60	86	31	38	35	22	17	1	1.51237669028	1.53146912716
8473734	20092010	Tim Wallace 	Right Wing	PIT	350	0	0.284307398833	0	7	1	2	3	0	0	0	0	0
8467917	20092010	Jordan Leopold 	Defense	FLA,PIT	92532	49.5488454225	53.9734479971	853	940	365	491	404	115	81	9	4.2127385838	4.53391104005
8467915	20092010	Mike Commodore 	Defense	CBJ	55921	30.7239563838	39.1183235385	501	622	204	277	258	62	40	2	1.72534565721	1.56748810317
8471879	20092010	Kyle Cumiskey 	Defense	COL	66672	35.9033302981	37.72638823	575	607	229	329	246	101	68	4	4.47610293608	4.24241464958
8472370	20092010	Jordan Hendry 	Defense	CHI	29984	18.9728480363	14.3948427187	344	240	156	144	85	60	40	2	1.70273666736	1.68970756978
8470289	20092010	Jim Slater 	Center	ATL	38778	24.0150135802	28.5546074724	394	463	134	227	211	126	95	11	8.76610219013	9.51829220541
8472379	20092010	Tim Stapleton 	Right Wing	ATL	4276	2.1427743556	3.00109551661	33	51	13	16	26	10	6	2	0.80746845156	0.72492537275
8470280	20092010	Ben Eager 	Left Wing	CHI	29983	21.8798989439	16.1669531735	359	273	159	145	68	87	67	7	6.10699445754	6.63992043026
8470281	20092010	Duncan Keith 	Defense	CHI	116169	68.0164525071	53.1709352443	1230	867	445	492	411	246	169	11	6.99173349608	6.66631857678
8471670	20092010	Guillaume Latendresse 	Left Wing	MTL,MIN	69873	36.968384278	31.3343783403	610	629	230	296	250	217	149	25	17.7368944958	16.9799053147
8471671	20092010	Dustin Kohn 	Defense	NYI	15082	10.2711225469	10.6577847209	144	169	64	79	66	10	7	0	0.2626232123	0.263854353689
8468626	20092010	David Koci 	Left Wing	COL	7872	3.22199072875	4.95439694822	58	90	23	38	19	8	6	1	0.430552493781	0.38982241787
8471675	20092010	Sidney Crosby 	Center	PIT	102385	56.1681223642	44.7296731025	964	760	398	446	316	335	250	43	26.2246471532	27.0695069768
8471676	20092010	Bobby Ryan 	Right Wing	ANA	88832	55.3384520942	51.5098171141	868	818	308	352	253	334	242	32	27.5315443128	28.1122294124
8471677	20092010	Jack Johnson 	Defense	L.A	100888	53.6514163045	56.4103037175	902	944	366	402	292	183	112	7	6.15266495198	5.64226912241
8471678	20092010	Benoit Pouliot 	Left Wing	MIN,MTL	48329	27.2591669215	30.4683216019	493	491	170	240	178	141	105	16	10.9250314208	11.4824275943
8456966	20092010	Robert Lang 	Center	PHX	57632	31.7580471942	24.7704683179	549	446	239	207	137	121	78	8	9.72441257164	8.68613028154
8470602	20092010	Dion Phaneuf 	Defense	CGY,TOR	108680	52.9156477125	56.9674934829	990	977	401	480	334	297	191	9	9.35438745003	8.42221795488
8470603	20092010	Andrei Kostitsyn 	Left Wing	MTL	56540	25.7969102599	29.1501279622	468	502	193	279	235	186	128	14	13.2037327401	12.6265914887
8470600	20092010	Ryan Suter 	Defense	NSH	108630	55.5619590273	53.7570627267	1019	919	382	510	478	154	107	2	5.57024920266	5.68406895921
8470601	20092010	Braydon Coburn 	Defense	PHI	90519	59.3607676858	50.0966913952	954	825	362	495	350	166	105	3	4.5604010392	4.40032895841
8470606	20092010	Dustin Brown 	Left Wing	L.A	87844	44.7440961665	41.7819623044	725	736	333	350	265	315	216	21	24.8263131464	23.6253791526
8470607	20092010	Brent Seabrook 	Defense	CHI	95113	55.0149089918	45.300490371	967	739	389	467	356	157	111	2	4.78530161828	4.44759422075
8470604	20092010	Jeff Carter 	Center	PHI	77766	49.5605563307	43.88648389	772	709	328	347	294	385	264	25	30.8943679426	29.1977915997
8471482	20092010	Grant Clitsome 	Defense	CBJ	9444	6.15961658675	5.84326162096	87	91	36	42	40	11	7	1	0.344347152859	0.282687410712
8470358	20092010	Alexandre Burrows 	Left Wing	VAN	76160	52.2186768064	41.6674120761	805	692	383	401	282	232	181	26	19.6929966258	20.2362956787
8470608	20092010	Robert Nilsson 	Center	EDM	52995	26.7141759032	28.3337258622	468	526	179	226	205	117	90	9	7.74514367618	8.16907948907
8470609	20092010	Steve Bernier 	Right Wing	VAN	47488	21.0765467277	24.1305405553	375	422	160	210	167	120	92	11	11.2170824651	11.5831162333
8469619	20092010	Dennis Seidenberg 	Defense	FLA,BOS	96652	50.4519129079	52.4370339382	890	941	316	446	412	173	125	4	5.40677769203	5.44581239577
8470192	20092010	Steve Eminger 	Defense	ANA	66185	35.1642659511	46.4159832522	558	782	275	339	273	72	39	4	2.02059374563	1.58946298901
8473924	20092010	Cory Murphy 	Defense	N.J	8956	2.75202964526	4.27893951815	59	66	53	25	16	10	8	2	0.338977825828	0.360212393105
8473550	20092010	Andrew Bodnarchuk 	Defense	BOS	2148	0.969881081954	1.52507321071	17	25	9	9	9	1	0	0	0.0182557869703	0
8469120	20092010	Raitis Ivanans 	Left Wing	L.A	17924	7.33978993166	9.56035112403	137	179	81	98	64	27	18	0	2.24211366381	2.06645300798
8467545	20092010	Michael Ryder 	Right Wing	BOS	75153	37.7132476391	32.651123723	679	643	278	308	270	226	173	17	16.2293552281	17.6215043701
8462060	20092010	Georges Laraque 	Right Wing	MTL	9687	3.17728545237	6.20843708329	62	128	28	58	43	5	2	1	0.488991441205	0.188131725416
8467543	20092010	Toby Petersen 	Center	DAL	46560	21.7765917014	27.3107911246	461	525	209	249	188	126	96	8	7.41007173248	8.1238041129
8469473	20092010	Marcel Goc 	Center	NSH	57925	34.5385173727	32.1955654239	618	559	222	280	367	146	109	12	10.3826796925	11.158409426
8469472	20092010	Shaone Morrisonn 	Defense	WSH	62369	39.4686488304	38.0372335957	684	662	281	409	259	45	29	1	1.42296443973	1.51092357188
8469470	20092010	Carlo Colaiacovo 	Defense	STL	68385	40.8497805735	31.4034033306	678	521	309	261	210	110	69	7	4.78747669887	4.14520495757
8469477	20092010	Lukas Krajicek 	Defense	T.B,PHI	48822	29.7063539196	29.0362708969	455	509	186	282	213	48	39	1	1.4429539172	1.60691908188
8469476	20092010	Tim Gleason 	Defense	CAR	65959	38.0596208787	45.1539692301	593	675	241	364	327	92	64	4	2.9306529304	2.73371679336
8469474	20092010	Colby Armstrong 	Right Wing	ATL	60206	35.068197703	41.4940018905	615	663	242	363	276	121	89	14	8.97896336392	9.25935335271
8467466	20092010	Trent Hunter 	Right Wing	NYI	54894	33.3235106543	28.8991468139	523	486	209	226	209	204	149	9	13.1086647231	13.3902013488
8467463	20092010	Mikael Samuelsson 	Right Wing	VAN	75647	36.7002261048	31.3721401794	705	569	270	360	264	270	201	28	16.9020989845	17.2542213267
8469575	20092010	Christoph Schubert 	Defense	ATL	38186	20.2821356785	25.8261354342	378	412	150	177	188	84	62	2	2.07323686127	2.00648454111
8459433	20092010	Brendan Witt 	Defense	NYI	32672	18.2884784676	25.4682283942	293	407	122	145	157	25	20	2	0.54650952667	0.583184261806
8469779	20092010	Keith Aucoin 	Center	WSH	4751	2.94679067936	3.76300014462	44	58	19	31	18	4	3	0	0.447596054524	0.400270532817
8470072	20092010	Petr Prucha 	Right Wing	PHX	66517	34.6053124974	31.372889393	652	552	247	316	238	166	125	13	13.9674756657	14.1180600552
8459001	20092010	Kirk Maltby 	Left Wing	DET	26079	12.1679986967	14.3172440063	230	248	142	116	83	54	36	2	3.1471048072	2.92552153952
8474590	20092010	John Carlson 	Defense	WSH	19723	13.7567171855	10.7103673462	237	193	86	114	92	35	19	1	0.767021203414	0.645594844595
8469770	20092010	Dennis Wideman 	Defense	BOS	96846	48.2354453234	45.6100087222	899	833	373	432	349	176	112	6	4.88718934357	4.31131844781
8459004	20092010	Craig Rivet 	Defense	BUF	76110	42.5935993204	41.1131318072	687	720	273	363	289	74	51	1	3.00777603872	2.80187416449
8471710	20092010	Taylor Chorney 	Defense	EDM	39053	19.1886939509	28.7170650549	322	518	125	192	195	45	32	0	1.12670672778	1.21174885519
8475105	20092010	Dan Sexton 	Right Wing	ANA	33159	22.5678557269	20.6433345377	356	314	132	136	94	116	92	8	9.13164191507	9.87333950866
8470852	20092010	Matt Moulson 	Left Wing	NYI	81760	45.8420375539	43.4586074557	726	701	318	314	292	256	198	28	22.3856180198	23.2828027466
8474291	20092010	Jay Beagle 	Center	WSH	3871	3.12620156538	3.32910316717	42	51	16	26	17	11	9	1	1.0976137016	1.19374521449
8470672	20092010	Ryan O'Byrne 	Defense	MTL	46338	23.9992176061	33.7570808511	417	537	178	256	196	36	22	1	0.751510298811	0.652654412203
8470671	20092010	Danny Irmen 	Center	MIN	556	0.148567169905	0.457685014233	3	8	1	5	2	1	0	0	0.103240326047	0
8470854	20092010	Tanner Glass 	Left Wing	VAN	39030	16.6008142801	22.5140003785	304	397	134	213	185	67	50	4	5.13400609978	5.21274684928
8471274	20092010	Alex Goligoski 	Defense	PIT	82412	45.0159029709	40.3051785305	768	679	289	356	263	127	90	7	5.28668782953	5.36794984434
8470777	20092010	Francis Wathier 	Left Wing	DAL	1589	0.446204444394	1.31045683008	8	23	8	12	5	5	4	0	0.25093058683	0.28840367496
8471276	20092010	David Krejci 	Center	BOS	79483	40.1918096906	35.5210947292	720	672	284	290	280	170	132	14	13.064580665	13.7207098808
8470775	20092010	Nate Thompson 	Center	NYI,T.B	45704	22.4694339046	27.8073842041	389	506	121	305	330	112	79	2	7.75000660308	6.98906035535
8470996	20092010	Danny Syvret 	Defense	PHI	15606	10.1212009434	10.7148066545	155	166	64	79	74	15	9	2	0.417882377282	0.244214592502
8462118	20092010	Marc Savard 	Center	BOS	43094	17.8716713293	18.0932423528	349	351	164	166	158	105	73	10	6.46956399735	6.18835421558
