id	year	name	position	teams	toi	xgoalsfor	xgoalsagainst	fenwickfor	fenwickagainst	ofaceoffs	nfaceoffs	dfaceoffs	attempts	shots	goals	xgoals	shotsx
8471873	20082009	Anton Stralman 	Defense	TOR	33919	15.4673641995	16.8848970672	310	278	146	133	83	62	39	1	2.07274407428	1.6776172258
8458361	20082009	Doug Weight 	Center	NYI	57715	24.7142615998	31.6801695749	410	534	204	202	192	112	86	10	7.62709322572	8.20681946352
8464960	20082009	Boyd Devereaux 	Center	TOR	15971	8.46267624944	9.8847359335	177	188	68	73	58	42	35	3	2.09743149299	2.34374447912
8467943	20082009	Niklas Hagman 	Left Wing	TOR	62709	29.1025788775	34.4992901972	576	585	214	266	175	198	144	19	12.7576892255	13.3750704359
8471761	20082009	Chris Butler 	Defense	BUF	43993	23.9925959092	27.7872635005	431	532	150	262	195	44	30	2	1.14961179066	1.17068145424
8471978	20082009	Brett Festerling 	Defense	ANA	34294	18.4961609067	21.0576599706	309	343	128	211	132	24	13	0	0.444100338034	0.371908774599
8469120	20082009	Raitis Ivanans 	Left Wing	L.A	28968	10.1634798665	12.4182826411	209	278	137	137	98	41	24	1	2.38362461608	1.85406194627
8468434	20082009	Andy McDonald 	Center	STL	51290	22.6512741288	20.8741027927	422	384	135	221	176	149	106	10	11.0504057845	11.446942132
8469685	20082009	Andrew Murray 	Center	CBJ	39773	22.4595206268	16.8446035879	375	300	152	249	158	105	83	8	8.38467449974	9.0678112926
8469681	20082009	Ryan Hollweg 	Left Wing	TOR	9663	4.24613820482	6.01522289775	97	107	58	51	34	22	12	0	1.07012674771	0.757683856413
8468432	20082009	Steven Reinprecht 	Center	PHX	65326	26.6212378526	33.0768249203	486	619	222	276	289	123	83	13	10.454356214	9.98006550223
8468639	20082009	John-Michael Liles 	Defense	COL	94583	46.4337051343	42.5790770473	785	789	367	430	340	187	121	10	7.16334960144	6.80034787487
8468208	20082009	Joel Ward 	Right Wing	NSH	65009	35.7487134477	35.8715710044	590	595	243	338	315	172	119	14	13.1876356453	13.0243861163
8466160	20082009	Brenden Morrow 	Left Wing	DAL	20986	8.43793579657	9.6300973352	149	172	53	95	52	63	46	4	5.85647217557	5.95685662981
8448772	20082009	Claude Lemieux 	Right Wing	S.J	8259	4.1880024327	3.50690032449	84	58	34	51	22	23	17	0	0.815285403281	0.958575308323
8469044	20082009	Wade Brookbank 	Left Wing	CAR	4040	2.51066887937	2.40516750235	45	45	17	22	13	12	8	1	0.967858949676	0.797522369772
8473493	20082009	Ben Maxwell 	Center	MTL	4129	2.19106086995	2.66019534599	37	53	14	29	8	6	2	0	0.411608208902	0.162317717448
8460639	20082009	Andre Roy 	Right Wing,Left Wing	CGY	14429	7.04849671572	7.48378322925	142	149	71	68	36	31	23	3	1.60360119399	1.75713761337
8473496	20082009	Oskar Osala 	Left Wing	WSH	1047	0.812138280831	0.735098831356	13	13	4	7	8	3	1	0	0.223810534924	0.0458990372717
8460735	20082009	Richard Zednik 	Left Wing,Right Wing	FLA	65280	36.1224692985	38.9945342196	605	708	242	314	268	196	145	16	16.4645513855	17.4626501203
8471314	20082009	Mike Lundin 	Defense	T.B	19694	9.71905106213	10.1748526078	172	209	62	102	97	13	6	0	0.203996694647	0.130461230874
8473973	20082009	Antti Pihlstrom 	Left Wing	NSH	35322	19.8892683107	17.5471364623	399	310	134	191	103	118	87	2	6.90780778974	7.21968085878
8460540	20082009	Mathieu Dandenault 	Right Wing	MTL	25834	15.852519053	14.5443479363	267	256	113	167	125	51	38	4	2.98913091142	3.14888803754
