id	year	name	position	teams	toi	xgoalsfor	xgoalsagainst	fenwickfor	fenwickagainst	ofaceoffs	nfaceoffs	dfaceoffs	attempts	shots	goals	xgoals	shotsx
8473507	20132014	Jeff Petry 	Defense	EDM	88938	51.0587799037	56.1666091606	806	960	333	468	445	121	77	5	3.79884079099	3.80521714129
8470144	20132014	Frans Nielsen 	Center	NYI	77655	37.3391185775	37.8355379207	603	609	289	367	334	192	142	20	14.7920232303	15.5216610674
8470816	20132014	Jay Rosehill 	Left Wing	PHI	10068	3.7482559206	5.42528455239	73	101	31	49	34	20	14	2	1.44610735029	1.31701806001
8474091	20132014	Brandon Sutter 	Center	PIT	65399	26.8345198464	36.2962987768	491	619	214	374	297	164	128	8	11.0381667828	12.432977343
8474090	20132014	Brendan Smith 	Defense	DET	74895	44.3088344568	37.8621670557	774	667	367	374	296	128	84	5	3.42014699616	3.18076713104
8474096	20132014	Nick Spaling 	Center	NSH	61778	30.1079857461	35.497304528	535	634	283	324	280	101	79	11	7.60394848976	7.84498941526
8474095	20132014	Dana Tyrell 	Center	T.B	3375	0.869676114991	1.65393173136	21	39	15	13	18	4	4	0	0.244907509536	0.333941698074
8474094	20132014	Matt Halischuk 	Right Wing	WPG	28587	16.557201636	18.2134222696	262	319	126	152	101	74	52	5	5.9508130597	5.45644540153
8471371	20132014	Mike Brown 	Right Wing	EDM,S.J	23939	11.9339696765	11.1240181196	206	223	119	163	106	58	42	2	4.38489472307	4.07906591333
8474098	20132014	Colton Sceviour 	Center	DAL	22637	14.1589289894	13.7096000453	217	217	101	114	122	85	66	8	7.36483267974	7.75780617259
8471222	20132014	Ladislav Smid 	Defense	EDM,CGY	70425	33.6637297841	45.4680569014	583	746	291	373	358	51	38	2	1.09406713303	1.23155463114
8471220	20132014	Rostislav Olesz 	Left Wing	N.J	6392	3.52276797779	2.79316016845	57	45	32	29	28	11	9	0	1.10548041388	1.13834128529
8476162	20132014	Steve Oleksy 	Defense	WSH	26635	14.8689021664	17.8527776645	274	308	128	133	114	35	25	2	0.833184733056	0.954922136851
8471226	20132014	Drew Stafford 	Right Wing	BUF	71965	35.5552715436	45.6861977596	562	808	293	331	355	221	170	15	17.3660548106	18.1369908638
8470085	20132014	Paul Ranger 	Defense	TOR	49344	27.0653574057	33.757725765	447	630	213	223	325	76	51	5	2.2814342631	2.17324517481
8471636	20132014	Tim Sestito 	Center	N.J	7944	3.82426564209	2.72743970342	60	54	31	44	29	16	13	0	1.11782644596	1.20368936099
8476438	20132014	Brandon Saad 	Left Wing	CHI	72900	47.5711322846	36.9034552975	763	559	363	353	205	181	137	15	15.002403249	15.5814076439
8470729	20132014	Tyson Strachan 	Defense	WSH	17577	8.00211078487	11.4549494423	133	199	51	92	84	16	7	0	0.598048648797	0.556597046554
8471816	20132014	Mark Fayne 	Defense	N.J	70488	41.1161168143	29.5771776205	697	558	312	445	344	109	79	3	2.79199543502	2.94605026301
8475692	20132014	Mats Zuccarello 	Center	NYR	76573	49.1667371951	38.2837114586	699	619	334	349	236	214	156	17	20.012339945	19.5424408168
8473514	20132014	Jesse Joensuu 	Left Wing	EDM	23367	10.2136461679	15.356986898	187	264	63	120	135	56	39	3	3.9246479068	3.69824741408
8470318	20132014	Jonathan Ericsson 	Defense	DET	52602	30.4562038723	27.5534428796	541	507	256	297	231	82	57	1	1.70925864484	1.74034934957
8473512	20132014	Claude Giroux 	Right Wing	PHI	95895	45.6368494565	44.818044275	856	785	449	410	376	265	189	23	16.2730144942	16.2069563409
8470647	20132014	B.J. Crombeen 	Right Wing	T.B	28628	14.0407281248	15.2081884649	287	303	122	137	132	77	55	3	3.99564031977	3.79520254768
8470644	20132014	Colin McDonald 	Right Wing	NYI	51013	29.7922655158	35.3490669271	485	543	213	276	263	130	96	8	9.2308200663	9.50003339723
8470317	20132014	Nate Guenin 	Defense	COL	59036	34.772042267	44.5606217384	556	679	342	296	259	61	44	1	1.44739784021	1.32728512213
8470642	20132014	Shea Weber 	Defense	NSH	115185	60.5233060531	59.6659919517	1058	1059	523	706	654	256	162	19	8.36316232383	7.733096499
8470867	20132014	Troy Bodie 	Right Wing	TOR	24302	12.147335236	14.4881237447	236	287	113	145	141	62	44	3	3.11521174666	3.18155519478
8477289	20132014	Anton Belov 	Defense	EDM	55408	30.7656213492	32.18181701	488	552	209	267	235	63	41	1	1.85137266852	1.61847532913
8468745	20132014	Jean-Philippe Cote 	Defense	T.B	10507	8.82745398488	5.16993348487	146	96	53	57	39	23	12	0	0.646948969923	0.441980766132
8476235	20132014	Justin Fontaine 	Right Wing	MIN	48520	22.0299729304	23.5400898466	374	444	175	235	242	105	74	12	7.64355547354	7.18599195592
8471331	20132014	Kevin Porter 	Center	BUF	7434	2.81220276468	5.2277061753	54	84	32	34	33	8	3	0	0.619224337861	0.462402842939
8474520	20132014	Jason Garrison 	Defense	VAN	94331	46.666910666	48.7355231438	810	854	366	446	434	227	157	6	7.70737827104	7.56993277185
8476460	20132014	Mark Scheifele 	Center	WPG	61649	35.5746085271	33.8850556947	573	573	220	268	200	138	95	12	11.7371176435	11.0055642389
8476461	20132014	Sean Couturier 	Center	PHI	77025	36.7404731028	42.8822542019	692	746	296	434	401	184	133	11	12.8743870985	12.9186576549
8476462	20132014	Dougie Hamilton 	Defense	BOS	70836	37.2247964423	32.8976030406	714	576	296	337	270	153	105	7	5.5087614553	5.46433755383
8476463	20132014	Jonas Brodin 	Defense	MIN	102524	44.7451513195	47.7384896148	801	909	471	493	455	95	64	8	3.15193979349	3.33702867851
8476465	20132014	Ryan Murphy 	Defense	CAR	52443	27.2407830348	35.0388858328	475	541	256	236	159	100	71	2	3.33948729467	3.28691112529
8476466	20132014	Sven Baertschi 	Left Wing	CGY	21979	11.0907234196	13.1577136135	183	220	117	114	73	38	28	2	3.24542895239	3.06779783778
8469531	20132014	Jay Harrison 	Defense	CAR	64932	37.631459292	49.1855055327	647	757	330	289	276	134	98	3	4.10560693312	4.40333573427
8476468	20132014	J.T. Miller 	Center	NYR	20608	13.1441572374	13.9423700767	219	201	93	87	66	60	42	3	4.22488328628	4.07081456482
8470920	20132014	David Clarkson 	Right Wing	TOR	54345	25.5466996478	35.8992825663	481	668	194	332	345	126	94	5	9.55946060922	9.78631559201
8468001	20132014	Derek MacKenzie 	Center	CBJ	40082	21.2010908341	21.8127947338	391	385	193	229	200	93	64	7	5.87081549503	5.59404731728
8470610	20132014	Zach Parise 	Left Wing	MIN	77950	43.1748435013	28.4166178666	723	551	374	360	225	280	218	25	27.9074582485	28.5620084116
8475147	20132014	Jordan Schroeder 	Center	VAN	17896	8.25227770023	8.46292666532	168	153	73	78	64	36	24	3	2.20675129164	2.1693302691
8474130	20132014	Corey Tropp 	Right Wing	BUF,CBJ	28153	14.5539261596	16.5565930344	263	297	148	156	133	40	34	2	3.33392500691	3.61467389762
8459628	20132014	Hal Gill 	Defense	PHI	4825	2.24395014066	2.60858227406	44	43	21	28	21	4	1	0	0.0606203004718	0.0227244645357
8477126	20132014	Jayson Megna 	Center	PIT	22292	11.5703596687	12.2609325657	191	227	112	99	76	47	36	5	3.85966484807	3.75638438947
8459670	20132014	Kimmo Timonen 	Defense	PHI	78207	36.4702237071	33.4068916785	679	578	399	454	327	159	102	6	5.74610268138	5.04972838983
8475148	20132014	Tim Erixon 	Defense	CBJ	1674	1.26682372764	1.31398463715	21	20	8	9	9	2	1	0	0.0359513564035	0.0153534896672
8475149	20132014	Marcus Johansson 	Center	WSH	82606	36.3146210033	42.2265571216	690	752	342	331	314	128	98	8	11.5724843116	12.1523952466
8471681	20132014	Jack Skille 	Right Wing	CBJ	8315	3.58002577256	4.31533239502	74	83	36	44	39	30	22	4	1.65806287713	1.63983961288
8474009	20132014	Nick Bonino 	Center	ANA	67160	36.6087380182	36.1170957033	595	577	326	303	316	174	130	19	13.8624512609	14.5646512797
8471682	20132014	Devin Setoguchi 	Right Wing	WPG	67692	41.491985539	36.7048103148	667	640	301	346	306	154	119	9	12.411487205	12.6427024305
8471685	20132014	Anze Kopitar 	Center	L.A	92872	56.9184581786	35.1781247528	959	627	387	411	354	238	174	25	19.7544612307	19.2169567924
8465058	20132014	Michal Rozsival 	Defense	CHI	39960	28.135353093	20.1354719456	452	320	227	171	122	48	38	1	1.6078950353	1.84526299126
8471686	20132014	Marc Staal 	Defense	NYR	79983	59.6661245059	47.5885828631	889	767	367	455	393	117	81	3	3.9430213403	4.06442614738
8470039	20132014	Tomas Fleischmann 	Left Wing	FLA	77084	35.5890620258	40.7365534035	690	693	341	345	312	232	167	7	14.477452565	14.9958022442
8474001	20132014	TJ Galiardi 	Left Wing	CGY	50284	28.9331408227	29.616116032	520	494	235	264	232	135	89	3	8.86774610355	8.30951115116
8474005	20132014	Alex Grant 	Defense	ANA	1460	1.30450361781	1.36872051004	22	19	16	7	6	3	2	2	0.119472963735	0.113348633051
8475190	20132014	Jamie Devane 	Left Wing	TOR	703	0.205094570294	0.52644766029	4	9	3	5	5	1	1	0	0.0512627661228	0.0756969079375
8472368	20132014	Chris Conner 	Right Wing	PIT	13415	5.45920443349	8.14732570201	94	160	53	83	62	24	17	4	2.36187906936	2.07550822571
8474739	20132014	Tommy Wingels 	Center	S.J	68580	48.1502163447	37.661371232	770	656	305	356	303	208	150	13	17.0281056045	16.8180023506
8474736	20132014	Zac Rinaldo 	Center	PHI	29071	12.4973323261	18.272546134	259	319	93	148	103	77	51	2	3.82524313126	3.80902816914
8476227	20132014	Joe Whitney 	Right Wing	N.J	480	0.16221681051	0.343988339417	3	5	10	0	0	0	0	0	0	0
8471426	20132014	Troy Brouwer 	Right Wing	WSH	82360	33.4494609907	37.9071025737	629	688	319	385	347	230	147	22	17.9389268868	16.2438994665
8466215	20132014	Joe Corvo 	Defense	OTT	26210	13.8966347361	14.826082617	271	257	117	145	119	67	48	3	1.95262799319	2.06999345776
8476819	20132014	Jeremy Welsh 	Center	VAN	7755	4.67733006272	4.99541265611	81	78	34	43	35	18	13	1	1.45488697849	1.43527968228
8476302	20132014	Frank Corrado 	Defense	VAN	11072	6.76128100604	6.61216584034	119	123	54	56	51	28	17	1	0.741843623109	0.743140439503
8476304	20132014	David Broll 	Left Wing	TOR	2455	1.27426045481	1.52066363301	24	32	11	12	16	4	3	0	0.355365358293	0.386110544205
8475323	20132014	Marcus Kruger 	Center	CHI	55019	29.9362989953	27.0190392034	524	474	120	322	454	104	81	8	7.74628959224	7.78297479078
8475321	20132014	Philip Varone 	Center	BUF	6160	4.21820513066	3.86235706601	66	64	34	34	12	19	15	1	1.60765077919	1.5902994182
8472424	20132014	Ryan Hamilton 	Left Wing	EDM	1091	0.530967755243	0.553207574412	6	12	2	3	6	4	0	0	0.367252394557	0
8473426	20132014	Mike Weber 	Defense	BUF	64476	31.4533374095	46.5868866518	534	803	286	326	375	73	41	0	1.40265671257	1.08337041643
8468095	20132014	George Parros 	Right Wing	MTL	6006	2.17196628265	5.31079359259	33	88	23	39	29	5	4	0	0.446353536099	0.478487081826
8475283	20132014	Lane MacDermid 	Left Wing	DAL,CGY	2340	1.17436758894	0.890379978344	20	16	9	14	14	1	1	0	0.153262615204	0.184966772795
8475287	20132014	Erik Haula 	Left Wing	MIN	24942	11.4800857948	13.0448777378	220	248	111	104	120	64	47	5	3.88183073886	3.72766527347
8467344	20132014	Robyn Regehr 	Defense	L.A	76545	46.4668976907	45.2445226833	836	778	381	404	348	91	60	1	1.66646101885	1.49435101636
8474134	20132014	Yannick Weber 	Defense	VAN	34329	14.9384233346	18.3884621691	288	308	140	168	153	96	61	6	3.53031781968	3.21731370967
8470268	20132014	Denis Grebeshkov 	Defense	EDM	5730	3.04859480727	2.42027614731	58	50	27	27	24	2	2	0	0.0382690839469	0.0555147174746
8474641	20132014	Adam Henrique 	Center	N.J	73245	37.0780732511	30.7180796089	612	529	288	370	265	152	115	22	14.0271482207	14.5173013881
8471450	20132014	Brandon Yip 	Right Wing	PHX	825	0.534283979796	0.370103282854	8	5	3	4	4	1	1	0	0.0827742666006	0.113368064165
8469547	20132014	Jordin Tootoo 	Right Wing	DET	4610	1.64258504007	2.19812409673	43	42	22	26	11	17	11	0	0.798493293114	0.779327508062
8475733	20132014	Max Reinhart 	Center	CGY	5073	2.07306399476	3.25707365572	39	56	20	23	22	12	6	0	1.16977601126	0.623224336654
8474138	20132014	Dustin Jeffrey 	Center	PIT,DAL	19231	10.3550418373	12.2273747204	178	188	78	103	71	41	27	2	3.5642371662	3.13585200533
8475760	20132014	Nick Bjugstad 	Center	FLA	72379	43.0751384757	39.8108267132	709	683	316	378	280	222	173	15	18.2411578847	19.0922846533
8467452	20132014	Rob Scuderi 	Defense	PIT	51796	27.2003459102	32.4000775833	477	597	219	295	218	28	24	0	0.463383971713	0.515950860456
8475761	20132014	Beau Bennett 	Right Wing	PIT	17442	9.06825281959	8.25485441741	174	144	82	91	51	38	27	3	2.90980116092	2.88719559461
8467967	20132014	Chris Kelly 	Center	BOS	43913	21.2420662986	22.0029269252	417	411	231	210	277	75	54	6	4.40401784796	4.52064319514
8475455	20132014	Brenden Dillon 	Defense	DAL	89778	57.890405261	57.0885568289	979	928	392	507	419	120	80	4	2.84412442427	2.81015174557
8468493	20132014	Ron Hainsey 	Defense	CAR	95380	61.0157210073	55.7130172327	997	934	441	480	463	89	59	3	2.69508169498	2.54185987916
8470699	20132014	Jan Hejda 	Defense	COL	90803	50.9952016659	65.0372816017	841	1040	389	542	499	86	60	6	2.46148577053	2.58873447031
8469664	20132014	David Moss 	Right Wing	PHX	59226	35.0888324426	36.5609785728	618	601	327	328	255	193	136	8	13.7591269435	13.5812933967
8469665	20132014	Johnny Oduya 	Defense	CHI	83101	48.9255780978	42.5467354544	821	679	405	532	417	99	73	3	2.28872638568	2.39652345423
8471851	20132014	Matt D'Agostini 	Right Wing	PIT,BUF	49493	21.0836018296	25.6465089815	403	455	199	241	228	134	101	4	8.61370293424	8.82355936989
8467514	20132014	Pavel Datsyuk 	Center	DET	52746	26.2524140403	21.6807469688	475	380	229	214	165	140	104	14	10.2313627014	10.1282996684
8471856	20132014	Joe Vitale 	Center	PIT	32827	15.6189448955	18.2732183328	282	338	112	190	155	58	39	1	4.40361593291	4.13704376295
8468598	20132014	Lubomir Visnovsky 	Defense	NYI	29139	18.9598420653	14.8530965671	252	226	106	116	94	39	27	1	1.53814360034	1.56755269505
8470105	20132014	Scottie Upshall 	Right Wing	FLA	66985	35.8174701268	34.8313054722	645	606	296	362	299	190	145	12	12.8197307233	14.1907892916
8470104	20132014	Tom Gilbert 	Defense	FLA	89658	49.1390743991	47.988069295	864	840	377	477	416	134	84	3	4.7534146728	4.34794973396
8475800	20132014	Teemu Pulkkinen 	Left Wing	DET	1344	0.628174918704	0.39611131046	10	8	3	5	2	4	4	0	0.304313916713	0.433904066682
8475807	20132014	Joakim Nordstrom 	Center	CHI	10192	6.7217680933	6.61031521577	103	113	28	63	68	32	23	1	2.19882983901	2.44866247475
8472394	20132014	Peter Harrold 	Defense	N.J	34915	17.3515335592	14.352725273	292	242	129	179	127	44	28	0	1.20653606299	1.10137598682
8475218	20132014	Mattias Ekholm 	Defense	NSH	57620	33.6942448262	30.0099033853	546	537	260	260	256	66	51	1	1.69939768873	1.83807245083
8475602	20132014	Casey Wellman 	Center	WSH	7309	3.48916316964	3.90393134393	62	79	32	43	28	21	15	2	1.53054968826	1.42744507641
8475214	20132014	Jeremy Morin 	Left Wing	CHI	13197	9.49988389015	6.67809917498	160	109	84	69	35	58	45	5	3.81373977382	4.08084894158
8467917	20132014	Jordan Leopold 	Defense	STL	24638	12.5451433565	12.2251437502	234	206	112	130	73	44	36	1	1.45858388301	1.6955860313
8473953	20132014	Derek Smith 	Defense	CGY	7962	3.21494964883	4.8091240786	64	85	44	55	36	17	9	0	0.570241852663	0.558443088084
8470289	20132014	Jim Slater 	Center	WPG	14194	9.6987691503	8.7406310048	142	136	66	58	90	25	20	1	2.07221949566	2.2756307032
8470280	20132014	Ben Eager 	Left Wing	EDM	3033	1.50161688682	1.20392143633	29	27	10	20	12	7	4	0	0.321615372784	0.163639377803
8470281	20132014	Duncan Keith 	Defense	CHI	105543	66.0994052989	51.9256002055	1095	866	461	498	362	239	167	6	7.41284383647	7.24581308383
8473419	20132014	Brad Marchand 	Center	BOS	70836	46.1499163331	33.0938104065	859	586	375	475	302	179	129	18	12.047574399	12.3780835941
8475164	20132014	Jakob Silfverberg 	Right Wing	ANA	41252	25.7936996371	27.5007190341	437	416	198	204	207	137	109	7	9.82241687644	10.7905960251
8457981	20132014	Teemu Selanne 	Right Wing	ANA	54177	33.8359598992	30.5124073289	536	495	243	245	198	149	104	8	13.5376266325	12.9993625917
8471675	20132014	Sidney Crosby 	Center	PIT	103047	56.037638803	44.84765027	961	811	395	509	379	312	237	31	25.4733096641	26.9864765462
8471676	20132014	Bobby Ryan 	Right Wing	OTT	69964	39.8487757212	41.0046076011	726	713	284	375	266	260	183	20	18.7406806862	18.8142466228
8471677	20132014	Jack Johnson 	Defense	CBJ	106794	53.6633888017	52.2875816785	861	931	353	558	447	178	128	5	8.25308473036	8.73170908447
8471678	20132014	Benoit Pouliot 	Left Wing	NYR	64481	43.0699113701	32.6073553376	621	529	305	319	222	185	138	15	17.0538469041	17.0351958182
8470602	20132014	Dion Phaneuf 	Defense	TOR	99527	43.0912209554	59.3761174511	757	1084	342	599	567	186	125	7	6.25912521221	5.52553312946
8470600	20132014	Ryan Suter 	Defense	MIN	133095	60.9298501043	56.9524714267	1053	1106	638	651	536	178	124	5	5.66628248617	5.5564677557
8470601	20132014	Braydon Coburn 	Defense	PHI	90782	48.2259751633	51.7328385841	903	918	449	558	462	141	93	4	3.3572077984	3.4393516453
8470606	20132014	Dustin Brown 	Left Wing	L.A	72739	40.796219049	31.2699787421	740	554	343	330	297	238	176	14	18.2748121154	18.5074807713
8470607	20132014	Brent Seabrook 	Defense	CHI	99754	65.6258644471	51.5881723436	1088	849	474	508	365	203	135	6	6.88606616855	6.94270972535
8470604	20132014	Jeff Carter 	Center	L.A	75345	44.8402606519	37.8940468645	759	617	333	327	282	298	215	20	23.6107855234	23.6125305658
8476166	20132014	Taylor Fedun 	Defense	EDM	2632	1.67226270773	1.65659302939	30	32	12	9	12	8	6	2	0.254487711936	0.308724021539
8470358	20132014	Alexandre Burrows 	Left Wing	VAN	46908	27.7903126907	21.9483481692	471	378	250	258	162	141	93	5	12.5583891794	11.2551071886
8475160	20132014	Kyle Clifford 	Left Wing	L.A	41974	23.4044492971	22.2894352004	421	375	191	192	149	97	72	3	5.98281986173	5.94515539147
8470609	20132014	Steve Bernier 	Right Wing	N.J	58195	31.2044969127	24.6448819311	508	445	222	348	224	133	99	2	10.5983554833	10.2185935862
8469619	20132014	Dennis Seidenberg 	Defense	BOS	39649	20.575797311	24.3172738096	398	431	174	216	189	52	36	1	1.14898617379	1.23125075363
8473921	20132014	Joe Piskula 	Defense	NSH	1461	1.1919382941	0.484547788277	18	9	12	6	3	3	2	0	0.071908608079	0.0720773618668
8473927	20132014	Brad Mills 	Center	CHI	1617	0.789717504755	0.626465532929	16	15	7	9	4	4	2	0	0.151450002566	0.142837215215
8473989	20132014	Luke Gazdic 	Left Wing	EDM	23303	9.70542100817	16.7940682834	169	314	84	139	76	39	30	2	2.20374340564	2.16799269617
8475163	20132014	Alex Chiasson 	Right Wing	DAL	69003	32.3697308917	36.3825971447	544	575	290	306	234	197	132	12	20.4791052453	18.8138503479
8470871	20132014	Chris Porter 	Left Wing	STL	13084	7.7257986255	7.40645886026	133	130	46	68	56	35	24	0	2.52100574318	2.17086741515
8467545	20132014	Michael Ryder 	Right Wing	N.J	77484	35.6594711822	30.9049539603	631	546	271	366	265	208	153	16	14.3156477949	14.8776267469
8475619	20132014	Aaron Volpatti 	Left Wing	WSH	18097	6.75883735251	12.0603145268	133	204	82	116	74	26	18	2	1.86699650623	1.86497241259
8469473	20132014	Marcel Goc 	Center	FLA,PIT	62430	29.3493570033	32.635178173	582	580	251	310	362	145	101	9	8.09332406707	7.83099659439
8471482	20132014	Grant Clitsome 	Defense	WPG	35052	21.88722621	21.9413391566	371	349	157	160	150	52	33	2	1.59656055365	1.47279039118
8469470	20132014	Carlo Colaiacovo 	Defense	STL	22705	13.2713558953	10.4254990881	213	183	107	96	69	26	16	1	0.649330411106	0.614471424371
8469476	20132014	Tim Gleason 	Defense	CAR,TOR	49685	25.2667116486	35.0636925781	486	690	206	275	312	43	36	1	1.22992204037	1.53399010934
8467463	20132014	Mikael Samuelsson 	Right Wing	DET	16144	6.21047539264	5.60654162802	115	113	61	58	60	38	29	1	2.10288602673	2.19013915583
8474598	20132014	Nicolas Deschamps 	Center	WSH	1227	0.631356840953	1.05907854531	8	18	4	7	1	2	2	0	0.256245747209	0.314938023686
8469779	20132014	Keith Aucoin 	Center	STL	1443	0.738087414764	1.64549054764	13	18	3	5	6	1	1	0	0.0462817065418	0.0691592097282
8475200	20132014	Dmitry Orlov 	Defense	WSH	62303	35.1770445108	34.1618179372	603	598	256	324	260	77	54	3	2.09402165655	2.33990273345
8474590	20132014	John Carlson 	Defense	WSH	102185	47.3118801378	53.1955602374	831	960	439	519	424	221	173	9	7.74674117845	8.80125610437
8469770	20132014	Dennis Wideman 	Defense	CGY	59000	28.0389014864	33.0391559144	492	535	314	237	197	143	90	4	4.90226529166	4.419718978
8474597	20132014	Cody Goloubef 	Defense	CBJ	2939	1.41745061893	1.15479696821	25	21	20	19	18	3	3	0	0.0515388250351	0.070712948218
8474594	20132014	Slava Voynov 	Defense	L.A	99678	56.4472872457	49.9169225385	980	848	419	405	345	197	118	4	6.82455414347	5.90973496716
8470852	20132014	Matt Moulson 	Left Wing	NYI,BUF,MIN	80731	42.4112533601	43.7314674286	634	742	291	407	314	222	162	20	22.2806094401	21.5457354374
8474291	20132014	Jay Beagle 	Center	WSH	38465	21.4384052726	23.6523593133	356	413	173	223	180	83	55	4	7.53739610408	6.79754890129
8470778	20132014	Drew Miller 	Left Wing	DET	54746	33.2737761959	29.714373799	521	514	215	299	246	145	110	7	11.7695026649	11.8307624664
8470854	20132014	Tanner Glass 	Left Wing	PIT	40779	16.2242795182	23.9779072935	305	430	120	237	199	60	47	3	3.607371727	3.73191934824
8471274	20132014	Alex Goligoski 	Defense	DAL	106140	59.2497025644	57.3543821368	952	900	411	524	443	163	118	6	6.94401929807	7.27047514822
8471276	20132014	David Krejci 	Center	BOS	88674	44.8814062122	46.0534559349	890	800	411	366	354	211	155	16	15.4098931095	15.8721729033
8470775	20132014	Nate Thompson 	Center	T.B	52788	32.4330174271	28.2598325713	589	541	238	305	286	124	94	6	9.24609041773	9.38840026781
8471273	20132014	Brandon Dubinsky 	Center	CBJ	75803	42.9517996823	36.2144715562	693	635	287	366	323	218	152	12	18.2423105342	17.3871424291
8474574	20132014	Tyler Myers 	Defense	BUF	72497	31.0261543039	41.460415341	547	732	224	369	326	127	86	6	6.03936237935	6.14163597953
8474576	20132014	Zach Boychuk 	Left Wing	CAR	6731	3.06501623802	4.27936295327	53	62	25	34	24	17	15	1	1.01057408936	1.22392608598
8474577	20132014	Joe Colborne 	Center	CGY	67221	30.1996855233	38.9263707707	545	634	285	313	278	109	78	10	9.8714767145	9.63742807508
8474570	20132014	Cody Hodgson 	Center	BUF	76338	34.2200918896	49.9637232721	570	829	259	385	372	203	157	17	15.9380124351	16.9020474553
8474571	20132014	Mikkel Boedker 	Left Wing	PHX	84477	37.4664724758	48.2930475241	691	790	340	445	343	207	155	16	14.9530741218	15.2921949401
8474573	20132014	Josh Bailey 	Center	NYI	71069	42.0380348023	34.8064476373	647	594	265	335	310	126	93	8	10.7085296027	10.650043359
8474673	20132014	TJ Brodie 	Defense	CGY	107389	52.8488976033	54.7826237017	972	865	391	559	551	146	93	3	6.51968640275	5.88303440996
